times,samples,vals,mins,maxes,means,stds,p01s,p05s,p16s,p50s,p84s,p95s,p99s,midvals
75297600.0,2634,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
75384000.0,2633,1.64714,1.58,1.6482,1.64714,0.00844231963141,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
75470400.0,5661,1.64871,1.58,2.0574,1.64871,0.013611065466,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.9892,1.6482
75556800.0,2634,1.64812,1.58,1.6482,1.64812,0.00230032741556,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
75643200.0,2634,1.58627,1.58,1.9892,1.58627,0.0233880200768,1.58,1.58,1.58,1.58,1.58,1.6482,1.6482,1.58
75729600.0,11855,1.62209,1.58,1.9892,1.62209,0.0357773427935,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
75816000.0,2634,1.60874,1.58,1.921,1.60874,0.0357120644637,1.58,1.58,1.58,1.58,1.6482,1.6482,1.6482,1.58
75902400.0,2635,1.61978,1.58,1.6482,1.61978,0.0336234179392,1.58,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482
75988800.0,12304,1.64853,1.58,1.9892,1.64853,0.013117204842,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
76075200.0,2634,1.63023,1.58,1.9892,1.63023,0.0325811693407,1.58,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.58
76161600.0,14738,1.64868,1.58,1.9892,1.64868,0.013118952782,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
76248000.0,2634,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
76334400.0,2634,1.64015,1.58,1.9892,1.64015,0.025362615372,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
